X1	X2	X3	X4	X5	X6	p_adjusted
501	ENST00000502294	sorex_araneus	5e-10	1.9e-09	ENSG00000187533	PRR27	7.32751219512195e-07
502	ENST00000502732	sorex_araneus	5.27932e-05	0.000211173	ENSG00000143322	ABL2	0.00852272447142857
503	ENST00000505035	sorex_araneus	0.0002065319	0.0008261276	ENSG00000234186	C16orf82	0.0241041482944649
504	ENST00000505560	sorex_araneus	5.75169e-05	0.0002300677	ENSG00000039319	ZFYVE16	0.00907189643990025
505	ENST00000505956	sorex_araneus	6.5198e-06	2.60794e-05	ENSG00000172771	EFCAB12	0.00169698548477366
506	ENST00000507527	sorex_araneus	5.96242e-05	0.0002384969	ENSG00000113073	SLC4A9	0.00933443807623762
507	ENST00000507866	sorex_araneus	2.26431e-05	9.05722e-05	ENSG00000184985	SORCS2	0.00440993305487805
508	ENST00000508628	sorex_araneus	2.1062e-06	8.4246e-06	ENSG00000173821	RNF213	0.000723966169565217
509	ENST00000508789	sorex_araneus	0.0003264758	0.0013059031	ENSG00000159685	CHCHD6	0.0336301951420195
510	ENST00000510636	sorex_araneus	2e-09	8e-09	ENSG00000074276	CDHR2	2.52992e-06
511	ENST00000510708	sorex_araneus	6.85138e-05	0.0002740551	ENSG00000169570	DTWD2	0.0102443480879433
512	ENST00000511190	sorex_araneus	7.92e-08	3.166e-07	ENSG00000134588	USP26	5.26955705263158e-05
513	ENST00000512175	sorex_araneus	3.01e-08	1.203e-07	ENSG00000249693	SPMAP2L	2.56688311688312e-05
514	ENST00000513040	sorex_araneus	0.0001935528	0.0007742111	ENSG00000155324	GRAMD2B	0.0232351470393939
515	ENST00000513237	sorex_araneus	0.0001647333	0.0004942	ENSG00000168769	TET2	0.0162797716666667
516	ENST00000513748	sorex_araneus	5.11476e-05	0.0001534428	ENSG00000182575	NXPH3	0.00673954876
517	ENST00000518111	sorex_araneus	0.0001492236	0.0005968944	ENSG00000104435	STMN2	0.0188761885056
518	ENST00000518137	sorex_araneus	2.1748e-06	6.5243e-06	ENSG00000173818	ENDOV	0.00059978041627907
519	ENST00000522908	sorex_araneus	0.0001912106	0.0005736318	ENSG00000015592	STMN4	0.0182280990008032
520	ENST00000523116	sorex_araneus	1.597e-07	1.597e-07	ENSG00000104660	LEPROTL1	3.14357619047619e-05
521	ENST00000523920	sorex_araneus	2.27702e-05	9.10809e-05	ENSG00000156467	UQCRB	0.00440993305487805
522	ENST00000525773	sorex_araneus	0.000943416	0.0018868319	ENSG00000178685	PARP10	0.0453413161136778
523	ENST00000525929	sorex_araneus	0.0004533454	0.0018133818	ENSG00000204963	PCDHA7	0.0438428027853211
524	ENST00000527947	sorex_araneus	1.4095e-06	5.638e-06	ENSG00000101146	RAE1	0.000525823409411765
525	ENST00000527972	sorex_araneus	4.56733e-05	0.0001826931	ENSG00000214872	SMTNL1	0.00761895202309711
526	ENST00000529246	sorex_araneus	0.000142906	0.000142906	ENSG00000197261	C6orf141	0.00638313466666667
527	ENST00000529308	sorex_araneus	1.24005e-05	4.96019e-05	ENSG00000118369	USP35	0.00281105736
528	ENST00000529533	sorex_araneus	5.38295e-05	0.0002153179	ENSG00000169550	MUC15	0.00864113359086295
529	ENST00000533102	sorex_araneus	6.78996e-05	0.0002715985	ENSG00000149582	TMEM25	0.0102250368619048
530	ENST00000534668	sorex_araneus	0.0004160254	0.0016641018	ENSG00000156738	MS4A1	0.0409856349869159
531	ENST00000535144	sorex_araneus	5.566e-07	1.1132e-06	ENSG00000177239	MAN1B1	0.0001491688
532	ENST00000535601	sorex_araneus	4e-10	1.4e-09	ENSG00000102241	HTATSF1	5.98291891891892e-07
533	ENST00000537011	sorex_araneus	0.0001938806	0.0007755224	ENSG00000184507	NUTM1	0.0232351470393939
534	ENST00000537469	sorex_araneus	0.0002825225	0.0011300898	ENSG00000160051	IQCC	0.0304411923638842
535	ENST00000537806	sorex_araneus	2.586e-07	1.0342e-06	ENSG00000166333	ILK	0.000142198003478261
536	ENST00000537864	sorex_araneus	9.88927e-05	0.0003955708	ENSG00000124194	GDAP1L1	0.0136566932087336
537	ENST00000538197	sorex_araneus	0.0001515646	0.0004546937	ENSG00000137449	CPEB2	0.0152000354849894
538	ENST00000538290	sorex_araneus	8.868e-07	3.5471e-06	ENSG00000117090	SLAMF1	0.000371435398675497
539	ENST00000539836	sorex_araneus	0.0002442607	0.0009770427	ENSG00000167394	ZNF668	0.0273433613670796
540	ENST00000539869	sorex_araneus	2e-10	5e-10	ENSG00000112541	PDE10A	2.25885714285714e-07
541	ENST00000541260	sorex_araneus	0.0003608381	0.0014433525	ENSG00000196118	CFAP119	0.0365741822596154
542	ENST00000542802	sorex_araneus	6.02791e-05	0.0002411163	ENSG00000055483	USP36	0.00939047028472906
543	ENST00000543915	sorex_araneus	4.9392e-06	1.97568e-05	ENSG00000077238	IL4R	0.0014008722941704
544	ENST00000545433	sorex_araneus	3.51959e-05	0.0001407834	ENSG00000188580	NKAIN2	0.00630613915240793
545	ENST00000545990	sorex_araneus	5.45556e-05	0.0001636669	ENSG00000111254	AKAP3	0.00705150142452316
546	ENST00000547688	sorex_araneus	0	0	ENSG00000110911	SLC11A2	0
547	ENST00000548364	sorex_araneus	3.2883e-06	1.31532e-05	ENSG00000177627	C12orf54	0.00106111427755102
548	ENST00000551492	sorex_araneus	0.0003569624	0.0010708873	ENSG00000151322	NPAS3	0.029295622815917
549	ENST00000552150	sorex_araneus	0.0008422314	0.0008422314	ENSG00000170421	KRT8	0.0244108175494506
550	ENST00000553443	sorex_araneus	1e-10	4e-10	ENSG00000139865	TTC6	1.91660606060606e-07
551	ENST00000553558	sorex_araneus	1.1193e-06	4.4772e-06	ENSG00000187105	HEATR4	0.000445242052830189
552	ENST00000553780	sorex_araneus	1.6555e-06	6.622e-06	ENSG00000188488	SERPINA5	0.000605243144508671
553	ENST00000553809	sorex_araneus	0.000359362	0.0014374479	ENSG00000100902	PSMA6	0.0364830276
554	ENST00000555761	sorex_araneus	2.11824e-05	8.47297e-05	ENSG00000100603	SNW1	0.00421303778742138
555	ENST00000556564	sorex_araneus	0.0003989845	0.0015959379	ENSG00000070778	PTPN21	0.0396776259037736
556	ENST00000561069	sorex_araneus	1.21939e-05	4.87758e-05	ENSG00000034053	APBA2	0.00277425521438849
557	ENST00000561555	sorex_araneus	3.3e-08	1.32e-07	ENSG00000103502	CDIPT	2.67587692307692e-05
558	ENST00000562783	sorex_araneus	0.0002809745	0.0008429235	ENSG00000178115	GOLGA8Q	0.0244108175494506
559	ENST00000562855	sorex_araneus	0.0006814435	0.001362887	ENSG00000259803	SLC22A31	0.0348141667915993
560	ENST00000564053	sorex_araneus	0.0001102924	0.0004411696	ENSG00000140939	NOL3	0.014905499391453
561	ENST00000564831	sorex_araneus	0	0	ENSG00000184730	APOBR	0
562	ENST00000570156	sorex_araneus	0	0	ENSG00000154358	OBSCN	0
563	ENST00000572272	sorex_araneus	2.102e-07	8.41e-07	ENSG00000091592	NLRP1	0.000118731178571429
564	ENST00000572493	sorex_araneus	0.0006994844	0.0020984533	ENSG00000180042	OR1R1P	0.049156657154963
565	ENST00000572815	sorex_araneus	1.9693e-06	5.9078e-06	ENSG00000132507	EIF5A	0.000546281483040936
566	ENST00000574002	sorex_araneus	4.43e-07	1.7719e-06	ENSG00000103310	ZP2	0.000212252142424242
567	ENST00000576655	sorex_araneus	0.0001672834	0.0006691337	ENSG00000261949	GFY	0.0207051703804305
568	ENST00000580611	sorex_araneus	9.11494e-05	0.0002734481	ENSG00000131748	STARD3	0.0102443480879433
569	ENST00000580729	sorex_araneus	1.31604e-05	5.26417e-05	ENSG00000186665	C17orf58	0.00293088225492958
570	ENST00000584461	sorex_araneus	4.5783e-06	1.3735e-05	ENSG00000141522	ARHGDIA	0.00108048666666667
571	ENST00000586783	sorex_araneus	1.32774e-05	3.98322e-05	ENSG00000132016	BRME1	0.00240391887938931
572	ENST00000587303	sorex_araneus	5.887e-07	2.3547e-06	ENSG00000105426	PTPRS	0.000261362408391608
573	ENST00000587896	sorex_araneus	4.26e-08	1.706e-07	ENSG00000099622	CIRBP	3.16423860465116e-05
574	ENST00000588282	sorex_araneus	7.4304e-06	2.97214e-05	ENSG00000108639	SYNGR2	0.00189132475662651
575	ENST00000591912	sorex_araneus	0.0002426144	0.0007278433	ENSG00000130165	ELOF1	0.0220895552007678
576	ENST00000592741	sorex_araneus	4.506e-06	1.80239e-05	ENSG00000130175	PRKCSH	0.00130731149908257
577	ENST00000594824	sorex_araneus	3.1876e-06	9.5629e-06	ENSG00000099331	MYO9B	0.000800045369312169
578	ENST00000595396	sorex_araneus	5.1252e-06	2.05007e-05	ENSG00000173988	LRRC63	0.00143586194713656
579	ENST00000599029	sorex_araneus	5.06e-08	2.023e-07	ENSG00000063176	SPHK2	3.63496318181818e-05
580	ENST00000600359	sorex_araneus	2.19057e-05	6.57171e-05	ENSG00000130518	IQCN	0.00347531366287625
581	ENST00000601498	sorex_araneus	2.29435e-05	9.1774e-05	ENSG00000042753	AP2S1	0.00441073096656535
582	ENST00000601538	sorex_araneus	1.59542e-05	6.38169e-05	ENSG00000162105	SHANK2	0.00339755159191919
583	ENST00000604834	sorex_araneus	3.448e-07	1.3791e-06	ENSG00000270379	HEATR9	0.000175857493548387
584	ENST00000607544	sorex_araneus	2.17859e-05	8.71436e-05	ENSG00000226763	SRRM5	0.004305983135
585	ENST00000611880	sorex_araneus	5.16159e-05	5.16159e-05	ENSG00000133460	SLC2A11	0.00288392441978799
586	ENST00000612124	sorex_araneus	0.0003811525	0.0011434575	ENSG00000155833	CYLC2	0.0305928087817259
587	ENST00000612183	sorex_araneus	4.4941e-05	0.0001797639	ENSG00000172717	GARIN2	0.0075307368994709
588	ENST00000612191	sorex_araneus	3.644e-07	1.4575e-06	ENSG00000140299	BNIP2	0.000182904682539683
589	ENST00000612503	sorex_araneus	6.3065e-06	2.52259e-05	ENSG00000253846	PCDHGA10	0.0016689202125523
590	ENST00000612677	sorex_araneus	1.82e-08	7.27e-08	ENSG00000255587	RAB44	1.69048882352941e-05
591	ENST00000612778	sorex_araneus	0.0009459379	0.0018918758	ENSG00000185499	MUC1	0.0453935358871017
592	ENST00000613058	sorex_araneus	0.0005771905	0.001154381	ENSG00000163798	SLC4A1AP	0.0307808977605396
593	ENST00000613060	sorex_araneus	0.0001746959	0.0005240878	ENSG00000131389	SLC6A6	0.0169465772875256
594	ENST00000613264	sorex_araneus	0.0001162226	0.0003486679	ENSG00000064225	ST3GAL6	0.0123890715388764
595	ENST00000613459	sorex_araneus	0.0002619182	0.0005238363	ENSG00000113716	HMGXB3	0.0169465772875256
596	ENST00000613542	sorex_araneus	9.34e-06	3.736e-05	ENSG00000068903	SIRT2	0.00229858490272374
597	ENST00000614314	sorex_araneus	2.28143e-05	9.1257e-05	ENSG00000132254	ARFIP2	0.00440993305487805
598	ENST00000614924	sorex_araneus	2.62865e-05	2.62865e-05	ENSG00000273777	CEACAM20	0.0017034513852459
599	ENST00000615445	sorex_araneus	0.0004673107	0.001401932	ENSG00000149177	PTPRJ	0.0356388244115756
600	ENST00000615603	sorex_araneus	5.6809e-06	2.27237e-05	ENSG00000114861	FOXP1	0.00154209074849785
601	ENST00000615845	sorex_araneus	0.0003156574	0.0012626298	ENSG00000091536	MYO15A	0.0328797978822368
602	ENST00000616552	sorex_araneus	7.765e-06	3.10599e-05	ENSG00000112118	MCM3	0.00195664995537849
603	ENST00000617267	sorex_araneus	5.702e-07	2.2806e-06	ENSG00000136250	AOAH	0.000255750689361702
604	ENST00000617316	sorex_araneus	0.0003016633	0.0012066532	ENSG00000276045	ORAI1	0.0318524213662771
605	ENST00000617575	sorex_araneus	0.000385572	0.0015422878	ENSG00000278570	NR2E3	0.038708975704127
606	ENST00000618007	sorex_araneus	0.000203242	0.000406484	ENSG00000274391	TPTE	0.0138926246920086
607	ENST00000618550	sorex_araneus	5.909e-07	2.3637e-06	ENSG00000183248	PRR36	0.000261362408391608
608	ENST00000619221	sorex_araneus	7.8369e-06	3.13477e-05	ENSG00000144596	GRIP2	0.00196694377936508
609	ENST00000620565	sorex_araneus	5.0416e-05	0.0002016639	ENSG00000276043	UHRF1	0.00826090566528497
610	ENST00000621833	sorex_araneus	0.0001768974	0.0007075897	ENSG00000138867	GUCD1	0.0216410219272727
611	ENST00000622315	sorex_araneus	0.0001464607	0.0002929214	ENSG00000272398	CD24	0.0106967047963049
612	ENST00000622390	sorex_araneus	0.0002065591	0.0008262363	ENSG00000167468	GPX4	0.0241041482944649
613	ENST00000622406	sorex_araneus	1.7034e-06	6.8137e-06	ENSG00000126226	PCID2	0.000619185197701149
614	ENST00000622588	sorex_araneus	0	0	ENSG00000273514	FOXD4L6	0
615	ENST00000623662	sorex_araneus	2.3901e-06	7.1703e-06	ENSG00000277758	SYT15B	0.0006405468
616	ENST00000627377	sorex_araneus	0.0002926004	0.0008778011	ENSG00000160953	PWWP3A	0.025281950807286
617	ENST00000633556	sorex_araneus	6.01e-08	2.406e-07	ENSG00000112297	CRYBG1	4.11622064516129e-05
618	ENST00000635997	sorex_araneus	7.28035e-05	0.0002912142	ENSG00000049759	NEDD4L	0.0106589790055556
619	ENST00000636213	sorex_araneus	7e-10	2e-09	ENSG00000179133	C10orf67	7.52952380952381e-07
620	ENST00000636793	sorex_araneus	2.321e-07	9.282e-07	ENSG00000234828	IQCM	0.000129882286725664
621	ENST00000637017	sorex_araneus	1.945e-07	7.781e-07	ENSG00000124203	ZNF831	0.000111848338181818
622	ENST00000637265	sorex_araneus	1.66272e-05	6.65086e-05	ENSG00000143469	SYT14	0.00350544661066667
623	ENST00000637716	sorex_araneus	6.14803e-05	0.0002459213	ENSG00000183092	BEGAIN	0.00955407271646192
624	ENST00000637944	sorex_araneus	0.0002674225	0.0010696902	ENSG00000167302	TEPSIN	0.029295622815917
625	ENST00000639277	sorex_araneus	0.0004158767	0.0012476302	ENSG00000131095	GFAP	0.032661471394702
626	ENST00000639325	sorex_araneus	9.587e-07	3.8349e-06	ENSG00000129159	KCNC1	0.000391209282580645
627	ENST00000639438	sorex_araneus	6.51055e-05	0.0002604219	ENSG00000106331	PAX4	0.00997043845714286
628	ENST00000639629	sorex_araneus	0.0013081438	0.0013081438	ENSG00000216937	CCDC7	0.0336331215700813
629	ENST00000640067	sorex_araneus	2.9911e-06	1.19645e-05	ENSG00000187730	GABRD	0.000975168422680412
630	ENST00000640385	sorex_araneus	3.45043e-05	0.000138017	ENSG00000243335	KCTD7	0.00621744958404558
631	ENST00000640821	sorex_araneus	3.1e-08	1.239e-07	ENSG00000196503	ARL9	2.56688311688312e-05
632	ENST00000641731	sorex_araneus	2.2803e-06	9.1213e-06	ENSG00000249715	FER1L5	0.00077126200855615
633	ENST00000641981	sorex_araneus	1.3518e-06	5.4071e-06	ENSG00000284635	SCYGR8	0.000518164031515151
634	ENST00000642869	sorex_araneus	0.0005105925	0.0020423702	ENSG00000165730	STOX1	0.0479850781610698
635	ENST00000643257	sorex_araneus	4.04e-08	1.615e-07	ENSG00000070814	TCOF1	3.14357619047619e-05
636	ENST00000644105	sorex_araneus	0	0	ENSG00000184788	SATL1	0
637	ENST00000644393	sorex_araneus	0.0001363196	0.0005452784	ENSG00000124614	RPS10	0.0174887262896552
638	ENST00000644859	sorex_araneus	1.43598e-05	5.74393e-05	ENSG00000113889	KNG1	0.00315357712361111
639	ENST00000644935	sorex_araneus	0.0005587968	0.0016763905	ENSG00000100106	TRIOBP	0.0411600723385093
640	ENST00000645363	sorex_araneus	3.00515e-05	0.0001202061	ENSG00000173699	SPATA3	0.00552528736395349
641	ENST00000645603	sorex_araneus	1.413e-07	5.652e-07	ENSG00000090534	THPO	8.59321384615385e-05
642	ENST00000645682	sorex_araneus	4e-10	1.7e-09	ENSG00000155530	LRGUK	6.89241025641026e-07
643	ENST00000645898	sorex_araneus	5.16375e-05	0.0001549125	ENSG00000168016	TRANK1	0.00677882716574586
644	ENST00000646065	sorex_araneus	6.3368e-06	2.53474e-05	ENSG00000133816	MICAL2	0.00166955693112033
645	ENST00000647633	sorex_araneus	1.42514e-05	4.27541e-05	ENSG00000168477	TNXB	0.0025224919
646	ENST00000648009	sorex_araneus	0.0008633291	0.0017266582	ENSG00000241106	HLA-DOB	0.0421977116822257
647	ENST00000648272	sorex_araneus	4.1382e-06	1.65527e-05	ENSG00000139151	PLCZ1	0.00124043266540284
648	ENST00000648531	sorex_araneus	7.91393e-05	0.0002374179	ENSG00000182307	C8orf33	0.0093152650987593
649	ENST00000648754	sorex_araneus	0.000255893	0.0010235719	ENSG00000057657	PRDM1	0.0282949630818182
650	ENST00000649030	sorex_araneus	2.006e-06	8.024e-06	ENSG00000182636	NDN	0.000700969546961326
651	ENST00000649046	sorex_araneus	0.0002173695	0.0006521084	ENSG00000081479	LRP2	0.0202576385477407
652	ENST00000649389	sorex_araneus	9.892e-07	3.9567e-06	ENSG00000140022	STON2	0.000398492614012739
653	ENST00000649979	sorex_araneus	6.78086e-05	0.0002712346	ENSG00000115267	IFIH1	0.0102250368619048
654	ENST00000650285	sorex_araneus	0.0003474084	0.0013896335	ENSG00000140443	IGF1R	0.0353830674750403
655	ENST00000651428	sorex_araneus	2.32194e-05	9.28776e-05	ENSG00000112759	SLC29A1	0.00445024427636364
656	ENST00000652194	sorex_araneus	0.0006271303	0.0018813908	ENSG00000183908	LRRC55	0.045279377975038
657	ENST00000652225	sorex_araneus	4.3429e-06	1.73717e-05	ENSG00000134899	ERCC5	0.00127758753674419
658	ENST00000652269	sorex_araneus	4.58959e-05	0.0001835834	ENSG00000102890	ELMO3	0.00761895202309711
659	ENST00000652303	sorex_araneus	0.0001240898	0.0003722693	ENSG00000129103	SUMF2	0.012965467338326
660	ENST00000652347	sorex_araneus	2.03e-08	8.1e-08	ENSG00000164509	IL31RA	1.84096857142857e-05
661	ENST00000652471	sorex_araneus	2.21603e-05	8.8641e-05	ENSG00000136449	MYCBPAP	0.00436632863551402
662	ENST00000655275	sorex_araneus	0.0001737272	0.0006949088	ENSG00000185313	SCN10A	0.0213772333571984
663	ENST00000656435	sorex_araneus	0.000104323	0.000312969	ENSG00000198690	FAN1	0.0112725873075171
664	ENST00000663089	sorex_araneus	1.78057e-05	3.56114e-05	ENSG00000108641	B9D1	0.00220818610509804
665	ENST00000665763	sorex_araneus	3.8952e-06	1.55807e-05	ENSG00000176155	CCDC57	0.00119593217669903
666	ENST00000669674	sorex_araneus	0.0002030645	0.0008122581	ENSG00000187867	PALM3	0.0238725373182156
667	ENST00000672673	sorex_araneus	8.52655e-05	0.0002557964	ENSG00000108387	SEPTIN4	0.00981711814757282
668	ENST00000672746	sorex_araneus	6.89333e-05	0.0002757333	ENSG00000159658	EFCAB14	0.0102585763284706
669	ENST00000672962	sorex_araneus	7.8005e-05	0.0003120199	ENSG00000141096	DPEP3	0.0112640608648402
670	ENST00000673691	sorex_araneus	0.0003985892	0.0015943567	ENSG00000138834	MAPK8IP3	0.0396776259037736
671	ENST00000673991	sorex_araneus	2.5778e-05	7.73339e-05	ENSG00000109501	WFS1	0.00391924239358974
672	ENST00000674088	sorex_araneus	0.000379749	0.0011392471	ENSG00000099834	CDHR5	0.03053182228
673	ENST00000674294	sorex_araneus	0.0001353007	0.0005412029	ENSG00000105479	ODAD1	0.017393293200813
674	ENST00000674831	sorex_araneus	1.27102e-05	5.08408e-05	ENSG00000140525	FANCI	0.00285069053049645
675	ENST00000675490	sorex_araneus	0.000108598	0.000434392	ENSG00000169064	ZBBX	0.0147394985064378
676	ENST00000676302	sorex_araneus	5.36728e-05	0.0002146911	ENSG00000188158	NHS	0.00863790247633588
